split,subexpert,n_samples,task,scope,model_rmse_pw,prior_rmse_pw,delta_rmse_pw,model_mae_pw,prior_mae_pw,delta_mae_pw,n_pixels
all,mixed|mid_ant,2094,angular_spread,overall,12.933329402725768,15.753334281676029,-2.820004878950261,6.670176380731906,6.7067533756227995,-0.03657699489089339,443533931
all,mixed|mid_ant,2094,angular_spread,los,14.429452297816907,18.064098603871,-3.6346463060540923,8.93413115189211,9.312919132718616,-0.37878798082650533,298716166
all,mixed|mid_ant,2094,angular_spread,nlos,9.100981471009414,9.32627290760492,-0.22529143659550677,2.000308129230937,1.3310052008986215,0.6693029283323155,144817765
all,open|high_ant,1272,path_loss,overall,1.1172858324197448,1.3893662180529291,-0.2720803856331844,0.6439403967524829,0.9717012997649377,-0.32776090301245475,299370439
all,open|high_ant,1272,path_loss,los,1.106165203710712,1.378724673047279,-0.27255946933656716,0.6386138227993873,0.9668065543303618,-0.3281927315309745,297630836
all,open|high_ant,1272,path_loss,nlos,2.340674948517203,2.6401009702188296,-0.2994260217016267,1.5552702293337293,1.8091497571842525,-0.25387952785052326,1739603
all,open|high_ant,1272,delay_spread,overall,10.203622470841548,10.746379941430678,-0.5427574705891303,1.7606731125545403,1.6382317878267372,0.12244132472780311,313200262
all,open|high_ant,1272,delay_spread,los,10.190440413939442,10.759442401190386,-0.5690019872509442,1.8229526502201456,1.699289554076774,0.12366309614337156,297630836
all,open|high_ant,1272,delay_spread,nlos,10.452419639914048,10.49354727965543,-0.04112763974138289,0.5701151255861797,0.47102933795660273,0.09908578762957698,15569426
all,open|high_ant,1272,angular_spread,overall,5.737810061882633,7.025167844876455,-1.2873577829938219,1.3968258685888535,1.3401530154696535,0.056672853119200006,313200262
all,open|high_ant,1272,angular_spread,los,5.80872018536901,7.142576510815327,-1.333856325446317,1.4512609347579288,1.3963772452999952,0.05488368945793365,297630836
all,open|high_ant,1272,angular_spread,nlos,4.155795394935177,4.189811271613578,-0.034015876678400225,0.35622520890724463,0.26535012997255397,0.09087507893469066,15569426
all,open|low_ant,1269,path_loss,overall,1.3554366682332633,1.5917863791595086,-0.23634971092624535,0.7442802421204098,0.953632506041591,-0.20935226392118123,276135044
all,open|low_ant,1269,path_loss,los,1.1698260352101828,1.3904874277580352,-0.22066139254785244,0.6694327831618282,0.8701065684841949,-0.20067378532236668,264760607
all,open|low_ant,1269,path_loss,nlos,3.5703518800554748,4.062944549934449,-0.4925926698789742,2.486490338119527,2.897849939583136,-0.41135960146360917,11374437
all,open|low_ant,1269,delay_spread,overall,42.23813450768312,45.35517830254364,-3.117043794860521,18.948762391915388,17.65536396956057,1.2933984223548158,312645738
all,open|low_ant,1269,delay_spread,los,41.89182696205931,45.485757934824065,-3.5939309727647526,21.027972360836802,19.760028884791762,1.2679434760450405,264760607
all,open|low_ant,1269,delay_spread,nlos,44.10384133600683,44.626296963665105,-0.5224556276582746,7.452649010485589,6.018508525627705,1.4341404848578847,47885131
all,open|low_ant,1269,angular_spread,overall,12.090077142076861,14.11716254344918,-2.027085401372318,6.482208151830678,6.067581718868958,0.41462643296171997,312645738
all,open|low_ant,1269,angular_spread,los,12.484992747441565,14.757662416545049,-2.2726696691034842,7.252204399849361,6.881702003503206,0.37050239634615423,264760607
all,open|low_ant,1269,angular_spread,nlos,9.6182031120652,9.850773535653818,-0.23257042358861924,2.224839130731408,1.5662473999559439,0.6585917307754643,47885131
all,open|mid_ant,1299,path_loss,overall,1.1491669897191212,1.443289848988627,-0.29412285926950577,0.6319165880456993,0.9380991471090585,-0.3061825590633592,295082437
all,open|mid_ant,1299,path_loss,los,1.077653776487616,1.3723987823260744,-0.2947450058384584,0.604717583667218,0.909686974200464,-0.304969390533246,289207178
all,open|mid_ant,1299,path_loss,nlos,3.0264595476115628,3.4508934612309443,-0.42443391361938154,1.9707762030680833,2.33667645113986,-0.36590024807177657,5875259
all,open|mid_ant,1299,delay_spread,overall,25.75056969510901,27.329460794352876,-1.5788910992438652,8.09103218677268,7.204084420565673,0.8869477662070064,320371380
all,open|mid_ant,1299,delay_spread,los,25.56339776918218,27.29770258295848,-1.7343048137762977,8.629382695900034,7.70722702352736,0.922155672372674,289207178
all,open|mid_ant,1299,delay_spread,nlos,27.426683271473998,27.622439381713466,-0.19575611023946848,3.095081202527826,2.5348661299846382,0.5602150725431878,31164202
all,open|mid_ant,1299,angular_spread,overall,9.163915037547062,10.944279228704954,-1.7803641911578918,3.807259078576995,3.55041925695942,0.2568398216175747,320371380
all,open|mid_ant,1299,angular_spread,los,9.336540282320367,11.253271511326055,-1.9167312290056877,4.08594134772199,3.839061001275123,0.24688034644686674,289207178
all,open|mid_ant,1299,angular_spread,nlos,7.371564176882299,7.49174038471794,-0.12017620783564098,1.2210572671317412,0.871792463399031,0.3492648037327102,31164202
train,dense|high_ant,1422,path_loss,overall,1.7951618087891474,2.192401335140513,-0.3972395263513655,1.06980672145573,1.4793363420935217,-0.40952962063779164,154364129
train,dense|high_ant,1422,path_loss,los,1.722368023053204,2.1394717782712034,-0.4171037552179995,1.016488370947548,1.4378073151180375,-0.42131894417048943,140794897
train,dense|high_ant,1422,path_loss,nlos,2.4247547931107323,2.6806127582324275,-0.25585796512169523,1.6230400888165424,1.9102431576899117,-0.2872030688733693,13569232
train,dense|high_ant,1422,delay_spread,overall,13.492593883803469,14.19361658800258,-0.7010227041991115,2.6772208107348905,2.5878962479052765,0.08932456282961398,224585718
train,dense|high_ant,1422,delay_spread,los,13.37571478696928,14.396589329578228,-1.020874542608949,3.643502416464089,3.6411878757913185,0.00231454067277026,140794897
train,dense|high_ant,1422,delay_spread,nlos,13.686739959125928,13.845859213452352,-0.1591192543264235,1.0535642072488915,0.8180355007034092,0.2355287065454823,83790821
train,dense|high_ant,1422,angular_spread,overall,11.839437787982327,14.443461411201215,-2.604023623218888,4.728314518778254,4.784487081145825,-0.0561725623675704,224585718
train,dense|high_ant,1422,angular_spread,los,14.227737005216735,17.63200071511573,-3.404263709898995,7.106760352616628,7.311992308336233,-0.20523195571960517,140794897
train,dense|high_ant,1422,angular_spread,nlos,5.963412929793944,6.063114097397414,-0.09970116760347025,0.7317784876976396,0.5374844429746258,0.19429404472301381,83790821
