split,city,subexpert,n_samples,task,scope,model_rmse_pw,prior_rmse_pw,delta_rmse_pw,model_mae_pw,prior_mae_pw,delta_mae_pw,n_pixels
train,Abidjan,mixed|low_ant,9,path_loss,nlos,2.118994907853081,2.237445763795005,-0.11845085594192417,1.1928627331529447,1.401175075621204,-0.20831234246825936,104716
train,Abidjan,mixed|low_ant,9,delay_spread,overall,8.208860863719574,8.608046081034418,-0.39918521731484446,2.400243703370282,2.400016668310565,0.0002270350597171067,1835069
train,Abidjan,mixed|low_ant,9,delay_spread,los,8.473868715881746,9.017038131132049,-0.5431694152503024,3.1693283487008896,3.240370694648114,-0.07104234594722447,1272486
train,Abidjan,mixed|low_ant,9,delay_spread,nlos,7.575326353174449,7.602221761256235,-0.02689540808178581,0.6606792518212312,0.4992506574446571,0.16142859437657414,562583
train,Abidjan,mixed|low_ant,9,angular_spread,overall,12.653077838488416,15.4478480307851,-2.794770192296683,5.085872690618173,5.472084019728959,-0.38621132911078604,1835069
train,Abidjan,mixed|low_ant,9,angular_spread,los,14.624480626677151,18.079484626517214,-3.455003999840063,7.001285328482985,7.639021028522121,-0.6377357000391362,1272486
train,Abidjan,mixed|low_ant,9,angular_spread,nlos,6.202301954079672,6.250426153699063,-0.04812419961939085,0.7534702622490814,0.5707685872156864,0.18270167503339507,562583
train,Abidjan,mixed|mid_ant,7,path_loss,overall,1.0668429556145818,1.489667024540825,-0.42282406892624325,0.5940703652478794,0.9492327617390363,-0.3551623964911569,1255086
train,Abidjan,mixed|mid_ant,7,path_loss,los,1.0477563426827343,1.4822475448707009,-0.43449120218796655,0.5840668065381017,0.945167969640179,-0.3611011631020773,1215521
train,Abidjan,mixed|mid_ant,7,path_loss,nlos,1.5421136721464186,1.7019203023778553,-0.1598066302314367,0.9014016103099726,1.0741114737516586,-0.17270986344168604,39565
train,Abidjan,mixed|mid_ant,7,delay_spread,overall,3.36934007652267,3.6997312371848654,-0.3303911606621952,1.0176438582012837,1.1788296465151096,-0.1611857883138259,1492242
train,Abidjan,mixed|mid_ant,7,delay_spread,los,3.5340227391710544,3.9184059432569636,-0.3843832040859092,1.221999493941281,1.418679032488949,-0.19667953854766806,1215521
train,Abidjan,mixed|mid_ant,7,delay_spread,nlos,2.521642065031637,2.5239707389318067,-0.0023286739001697754,0.11999412331853428,0.12527022207583405,-0.005276098757299771,276721
train,Abidjan,mixed|mid_ant,7,angular_spread,overall,9.759378544180406,12.317769971657077,-2.5583914274766713,3.3194258831677437,3.716985163934536,-0.39755928076679226,1492242
train,Abidjan,mixed|mid_ant,7,angular_spread,los,10.62077685542902,13.494917416447722,-2.8741405610187023,4.00551648737455,4.502620995441461,-0.4971045080669114,1215521
